6079 15845
6087 99348
10437 33182
48562 23006
22414 98793
33842 78436
47523 82859
10477 74859
41976 80508
30811 19213
14598 10267
37333 73486
42048 31513
11449 64936
15397 55071
10376 94271
49401 97319
25744 25231
6642 32831
39554 90214
40103 67635
33502 48843
18253 59721
11536 14154
39521 49954
34259 45708
39186 97270
26255 44085
37051 71711
14218 41182
30959 82317
16154 20575
33860 92607
37529 75288
21952 68197
38083 75747
21462 29568
32503 27068
32007 28302
18641 73025
18445 58464
10017 87876
45444 36379
7355 52349
18346 29473
20680 91772
6449 65803
12791 27928
15739 22732
13624 32929
27078 60197
28124 73005
36977 37051
44741 62286
13585 39097
49433 45960
10957 90824
22892 41696
43443 72450
12975 49822
39010 56618
6790 54450
40754 46168
5133 16099
49830 38016
23321 67745
45438 13661
11605 76100
19815 35223
30459 60442
38256 89417
46975 66109
7864 66686
18344 41031
34759 55685
32086 51920
20435 19917
33074 99527
44499 47813
19445 54588
38612 51501
9158 24976
20783 57779
43760 42621
6029 72534
38479 88462
10524 76327
36507 54829
13290 60368
7956 40737
48405 41164
25292 72922
9611 86143
18542 92107
26693 99234
29505 97091
12192 77831
12819 11457
33827 99353
47400 85736
45723 36551
29197 11144
16584 60822
25109 18677
24723 16252
10659 16616
8582 73995
39514 90828
28571 71578
29266 51582
32194 52775
42999 32772
43083 32813
47804 43197
6533 91820
36349 64118
18434 35187
7077 51527
45790 54810
45436 62469
31810 12664
26373 26153
12330 11358
16354 86936
33839 60582
17365 88203
19200 60647
44481 29529
15710 79131
31750 52239
39932 66131
25206 62313
15751 21903
21221 38017
34565 12728
27624 62041
6229 52600
38630 97480
10851 30786
27708 77871
8404 50491
8314 87610
23177 45418
21421 58176
14019 73618
40990 66686
13225 75972
35682 13888
22413 31257
22601 68637
45591 28024
15546 32036
45917 63887
29883 93760
11756 80214
24133 94562
30576 25577
6231 86292
40356 92971
38964 22165
37837 26903
46979 14040
45564 90214
26138 28008
11784 95926
9719 48275
35020 50635
18765 83385
12527 74387
43991 66495
8250 88978
31345 66513
7134 51653
16549 86304
22624 28307
34872 87249
33430 94346
21416 35005
5899 12265
5442 28840
30656 61470
24061 16006
31525 47415
36696 39192
43176 90191
40109 34058
39375 95610
38546 60299
17605 32384
42490 82445
42127 37065
35295 17334
28477 71907
41245 27096
49585 85513
13499 23891
38568 24798
33108 70568
19503 37703
33892 29581
28412 40535
32240 77483
17396 33680
33020 11599
47409 73630
